253.11, 4289
253.25, 4317
253.39, 4398
253.54, 4436
253.68, 4544
253.83, 4577
253.97, 4558
254.12, 4499
254.26, 4449
254.4, 4392
254.55, 4363
254.69, 4276
254.84, 4254
254.98, 4218
255.13, 4212
255.27, 4217
255.42, 4179
255.56, 4170
255.7, 4078
255.85, 4079
255.99, 4058
256.14, 4020
256.28, 4017
256.43, 3973
256.57, 3873
256.71, 3833
256.86, 3789
257.0, 3797
257.15, 3715
257.29, 3609
257.44, 3683
257.58, 3688
257.72, 3602
257.87, 3554
258.01, 3571
258.16, 3545
258.3, 3549
258.45, 3587
258.59, 3596
258.74, 3630
258.88, 3565
259.02, 3549
259.17, 3623
259.31, 3635
259.46, 3691
259.6, 3772
259.75, 3881
259.89, 3940
260.03, 4024
260.18, 4075
260.32, 4164
260.47, 4272
260.61, 4245
260.76, 4220
260.9, 4141
261.04, 4019
261.19, 3914
261.33, 3811
261.48, 3726
261.62, 3903
261.77, 4005
261.91, 4098
262.06, 4216
262.2, 4287
262.34, 4349
262.49, 4439
262.63, 4457
262.78, 4510
262.92, 4580
263.07, 4663
263.21, 4590
263.35, 4521
263.5, 4475
263.64, 4380
263.79, 4297
263.93, 4170
264.08, 4085
264.22, 4019
264.37, 3909
264.51, 3820
264.65, 3634
264.8, 3638
264.94, 3484
265.09, 3441
265.23, 3383
265.38, 3326
265.52, 3159
265.66, 3117
265.81, 3089
265.95, 2940
266.1, 2854
266.24, 2746
266.39, 2686
266.53, 2652
266.67, 2657
266.82, 2535
266.96, 2505
267.11, 2506
267.25, 2597
267.4, 2702
267.54, 2719
267.69, 2687
267.83, 2702
267.97, 2801
268.12, 2918
268.26, 2890
268.41, 2951
268.55, 2906
268.7, 2786
268.84, 2703
268.98, 2681
269.13, 2648
269.27, 2692
269.42, 2679
269.56, 2711
269.71, 2693
269.85, 2636
269.99, 2562
270.14, 2560
270.28, 2493
270.43, 2446
270.57, 2386
270.72, 2459
270.86, 2548
271.01, 2608
271.15, 2619
271.29, 2572
271.44, 2557
271.58, 2548
271.73, 2471
271.87, 2446
272.02, 2408
272.16, 2461
272.3, 2434
272.45, 2419
272.59, 2338
272.74, 2212
272.88, 2184
273.03, 2059
273.17, 1902
273.32, 1716
273.46, 1556
273.6, 1478
273.7, 1420
273.7, 1406
273.75, 1391
274.06, 1343
274.37, 1330
274.67, 1384
274.98, 1430
275.29, 1681
275.59, 1936
275.9, 2108
276.21, 2288
276.52, 2350
276.82, 2376
277.13, 2276
277.44, 2169
277.74, 2301
278.05, 2442
278.36, 2542
278.67, 2585
278.97, 2558
279.28, 2434
279.59, 2318
279.89, 2572
280.2, 2737
280.51, 2834
280.82, 3074
281.12, 3166
281.43, 3259
281.74, 3458
282.04, 3528
282.35, 3343
282.66, 3021
282.97, 2987
283.27, 3026
283.58, 3132
283.89, 3225
284.2, 3331
284.5, 3511
284.81, 3605
285.12, 3362
285.42, 3368
285.73, 3302
286.04, 3205
286.35, 2934
286.65, 3048
286.96, 3108
287.27, 3106
287.57, 2952
287.88, 2697
288.19, 2409
288.5, 2341
288.8, 2463
289.11, 2527
289.42, 2450
289.72, 2422
290.03, 2517
290.34, 2719
290.65, 2940
290.95, 3142
291.26, 3116
291.57, 3071
291.87, 3118
292.18, 3161
292.49, 3303
292.8, 3405
293.1, 3550
293.41, 3814
293.72, 3986
294.02, 4244
294.33, 4483
294.64, 4687
294.95, 4604
295.25, 4539
295.56, 4435
295.87, 4374
296.17, 4417
296.48, 4454
296.79, 4416
297.1, 4381
297.4, 4408
297.71, 4383
298.02, 4289
298.33, 4190
298.63, 4148
298.94, 4226
299.25, 4283
299.55, 4251
299.86, 4246
300.17, 4147
300.48, 4286
300.78, 4480
301.09, 4533
301.4, 4551
301.7, 4618
302.01, 4741
302.32, 4754
302.63, 4723
302.93, 4622
303.24, 4538
303.55, 4526
303.85, 4500
304.16, 4523
304.47, 4541
304.78, 4226
305.08, 4033
305.39, 3732
305.7, 3542
306.0, 3670
306.31, 3647
306.62, 3626
306.93, 3587
307.23, 3426
307.54, 3400
307.85, 3325
308.15, 3348
308.46, 3330
308.77, 3327
309.08, 3153
309.38, 3204
309.69, 3041
310.0, 3129
310.31, 3450
310.61, 3677
310.92, 3809
311.23, 3980
311.53, 4097
311.84, 4173
312.15, 4297
312.46, 4406
312.76, 4531
313.07, 4464
313.38, 4478
313.68, 4308
313.99, 4292
314.3, 4156
314.61, 4097
314.91, 4025
315.22, 3894
315.53, 3981
315.83, 4133
316.14, 4204
316.45, 4382
